YEAR,MO,DY,HR,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,QV2M,T2M,WS10M
2021,6,3,15,629.25,625.96,0.69,0.17,46.35,13.37,41.03,3.64
2021,6,3,16,415.8,419.02,0.63,0.16,59.79,12.88,40.52,3.25
2021,6,3,17,199.83,204.03,0.53,0.16,73.02,12.63,39.43,2.89
2021,6,3,18,29.95,33.12,0.34,0.16,85.7,14.53,36.92,2.37
2021,6,3,19,0,0,-999,-999,-999,15.2,34.6,3.94
2021,6,3,20,0,0,-999,-999,-999,15.81,32.9,5.07
2021,6,3,21,0,0,-999,-999,-999,16.17,32.05,5.91
2021,6,3,22,0,0,-999,-999,-999,16.54,31.5,5.83
2021,6,3,23,0,0,-999,-999,-999,16.72,31.03,4.91
2021,6,4,0,0,0,-999,-999,-999,16.72,30.48,3.91
2021,6,4,1,0,0,-999,-999,-999,16.6,29.9,3.52
2021,6,4,2,0,0,-999,-999,-999,16.48,29.3,3.47
2021,6,4,3,0,0,-999,-999,-999,16.42,28.77,3.52
2021,6,4,4,0,0,-999,-999,-999,16.36,28.31,3.26
2021,6,4,5,11.02,13.98,0.32,0.13,88.09,16.36,28.01,3
2021,6,4,6,136.92,130.7,0.43,0.17,76.58,16.54,28.88,4.39
2021,6,4,7,342.12,341.66,0.58,0.13,63.45,16.72,30.44,4.45
2021,6,4,8,553.7,557.97,0.66,0.18,50.05,16.6,32.3,4.01
2021,6,4,9,743.38,739.39,0.7,0.2,36.52,16.66,33.84,3.68
2021,6,4,10,880.1,866.12,0.71,0.18,22.96,16.85,35.04,3.52
2021,6,4,11,960.8,918.73,0.7,0.19,9.73,17.09,35.94,3.43
2021,6,4,12,978.02,902.1,0.69,0.19,6.46,17.27,36.53,3.32
2021,6,4,13,919.9,893.52,0.72,0.17,19.2,17.21,36.9,3.16
2021,6,4,14,802.9,798.32,0.72,0.2,32.74,16.85,37.08,2.85
2021,6,4,15,617.48,599.59,0.66,0.15,46.29,16.24,37.15,2.52
2021,6,4,16,388.88,372.17,0.55,0.1,59.73,15.62,36.94,2.35
2021,6,4,17,181.27,163.5,0.42,0.16,72.94,15.93,36.08,2.43
2021,6,4,18,29.08,29.54,0.3,0.16,85.63,18.13,33.8,2.93
2021,6,4,19,0,0,-999,-999,-999,18.07,31.75,4.71
2021,6,4,20,0,0,-999,-999,-999,18.25,30.65,6.35
2021,6,4,21,0,0,-999,-999,-999,18.8,29.79,6.98
2021,6,4,22,0,0,-999,-999,-999,19.35,29.33,6.48
2021,6,4,23,0,0,-999,-999,-999,19.41,29.12,5.54
2021,6,5,0,0,0,-999,-999,-999,18.8,28.95,5.5
2021,6,5,1,0,0,-999,-999,-999,18.55,28.25,4.92
2021,6,5,2,0,0,-999,-999,-999,18.62,27.57,4.15
2021,6,5,3,0,0,-999,-999,-999,18.55,27.04,3.66
2021,6,5,4,0,0,-999,-999,-999,18.49,26.65,3.13
2021,6,5,5,11.3,12.56,0.28,0.14,88.08,18.37,26.47,2.76
2021,6,5,6,144.5,145.55,0.48,0.18,76.58,17.94,27.62,3.92
2021,6,5,7,356.23,359.82,0.61,0.16,63.45,17.58,29.33,4.57
2021,6,5,8,569.05,571.59,0.67,0.17,50.07,17.21,31.09,4.27
2021,6,5,9,753.62,750.41,0.7,0.18,36.55,16.48,33.15,3.95
2021,6,5,10,895.27,883.21,0.73,0.2,22.98,15.93,35.08,3.65
2021,6,5,11,966.45,928.4,0.71,0.18,9.76,15.62,36.52,3.49
2021,6,5,12,946.75,907.84,0.69,0.18,6.41,15.44,37.51,3.55
2021,6,5,13,896.7,877.31,0.7,0.17,19.15,15.26,38.01,3.73
2021,6,5,14,765.85,761.43,0.69,0.17,32.68,15.08,38.04,3.78
2021,6,5,15,590.55,591.85,0.65,0.16,46.23,14.77,37.83,3.85
2021,6,5,16,382.02,388.2,0.58,0.12,59.66,14.59,37.02,4.22
2021,6,5,17,181.85,188.25,0.48,0.17,72.87,14.65,35.86,4.92
2021,6,5,18,27.85,31.63,0.31,0.16,85.56,15.38,34.08,5.5
2021,6,5,19,0,0,-999,-999,-999,16.17,32.44,6.4
2021,6,5,20,0,0,-999,-999,-999,16.91,31.3,6.79
2021,6,5,21,0,0,-999,-999,-999,17.64,30.4,6.76
2021,6,5,22,0,0,-999,-999,-999,18.13,29.86,6.75
2021,6,5,23,0,0,-999,-999,-999,18.13,29.59,6.11
2021,6,6,0,0,0,-999,-999,-999,17.64,29.4,5.36
2021,6,6,1,0,0,-999,-999,-999,17.09,29.21,4.96
2021,6,6,2,0,0,-999,-999,-999,16.72,28.95,4.48
2021,6,6,3,0,0,-999,-999,-999,16.78,28.64,4
2021,6,6,4,0,0,-999,-999,-999,16.91,28.33,3.44
2021,6,6,5,10.25,12.47,0.28,0.13,88.08,17.09,28.18,3.03
2021,6,6,6,127.1,125.25,0.41,0.18,76.59,17.21,29.14,3.77
2021,6,6,7,325.48,312.88,0.53,0.12,63.46,17.27,30.51,3.34
2021,6,6,8,537.52,509.7,0.6,0.14,50.09,17.03,32.05,2.77
2021,6,6,9,724.02,678.37,0.64,0.16,36.57,16.54,33.87,2.8
2021,6,6,10,863.65,802.79,0.66,0.17,23.01,16.11,35.62,2.91
2021,6,6,11,941.17,869.12,0.66,0.19,9.78,15.75,36.98,3.02
2021,6,6,12,971.2,820.62,0.62,0.2,6.37,15.5,37.87,3.14
2021,6,6,13,908.02,765.65,0.61,0.18,19.09,15.26,38.35,3.22
2021,6,6,14,786.85,633.18,0.57,0.17,32.62,15.08,38.38,3.26
2021,6,6,15,614.25,513.87,0.56,0.16,46.16,14.95,38.01,3.21
2021,6,6,16,406.77,327.2,0.49,0.16,59.59,14.89,37.32,3.31
2021,6,6,17,194.05,150.88,0.38,0.18,72.79,14.95,36.42,3.68
2021,6,6,18,28.33,26.62,0.26,0.16,85.5,15.5,34.86,3.87
2021,6,6,19,0,0,-999,-999,-999,15.93,33.25,5.02
2021,6,6,20,0,0,-999,-999,-999,16.42,32.17,6.47
2021,6,6,21,0,0,-999,-999,-999,17.15,31.13,7.04
2021,6,6,22,0,0,-999,-999,-999,17.88,30.44,6.86
2021,6,6,23,0,0,-999,-999,-999,18.37,30.08,5.98
2021,6,7,0,0,0,-999,-999,-999,18.49,29.87,5.08
2021,6,7,1,0,0,-999,-999,-999,18.43,29.64,4.59
2021,6,7,2,0,0,-999,-999,-999,18.25,29.35,4.22
2021,6,7,3,0,0,-999,-999,-999,18.13,29.02,3.86
2021,6,7,4,0,0,-999,-999,-999,18.07,28.69,3.47
2021,6,7,5,10.7,14.17,0.32,0.14,88.08,18.01,28.43,3.21
2021,6,7,6,135.05,131.47,0.43,0.18,76.59,17.88,29.28,4.55
2021,6,7,7,340.17,338.72,0.57,0.15,63.48,17.7,30.79,4.67
2021,6,7,8,553,551.98,0.65,0.16,50.11,17.46,32.62,4.26
2021,6,7,9,740.67,738.29,0.7,0.21,36.59,17.21,34.4,3.86
2021,6,7,10,875.58,818.34,0.67,0.19,23.04,17.03,36.04,3.56
2021,6,7,11,953.83,915.59,0.7,0.2,9.8,16.85,37.19,3.49
2021,6,7,12,962.88,922.34,0.7,0.23,6.32,16.66,37.98,3.61
2021,6,7,13,888.8,748.38,0.6,0.17,19.05,16.48,38.46,3.86
2021,6,7,14,764.88,722.67,0.65,0.16,32.57,16.24,38.6,3.98
2021,6,7,15,601.67,570.42,0.62,0.15,46.11,15.93,38.5,4
2021,6,7,16,398.88,377.4,0.56,0.14,59.52,15.69,37.72,4.06
2021,6,7,17,189.73,186.52,0.48,0.18,72.72,15.5,36.84,4.2
2021,6,7,18,30.02,32.93,0.31,0.16,85.43,15.81,35.45,3.64
2021,6,7,19,0,0,-999,-999,-999,16.24,34.11,3.8
2021,6,7,20,0,0,-999,-999,-999,16.42,33.38,4.97
2021,6,7,21,0,0,-999,-999,-999,16.91,32.7,5.61
2021,6,7,22,0,0,-999,-999,-999,17.27,32.12,5.69
2021,6,7,23,0,0,-999,-999,-999,17.15,31.58,5.72
2021,6,8,0,0,0,-999,-999,-999,16.85,30.98,6.02
2021,6,8,1,0,0,-999,-999,-999,16.78,30.26,5.88
2021,6,8,2,0,0,-999,-999,-999,16.85,29.55,5.44
2021,6,8,3,0,0,-999,-999,-999,17.09,28.95,5.23
2021,6,8,4,0,0,-999,-999,-999,17.46,28.5,4.65
2021,6,8,5,11.02,11.37,0.26,0.13,88.08,17.88,28.25,4.29
2021,6,8,6,138.7,133.97,0.44,0.18,76.59,18.25,29.19,5.68
2021,6,8,7,346.5,344.75,0.59,0.16,63.49,18.07,30.94,6.03
2021,6,8,8,560.48,557.95,0.66,0.16,50.13,17.64,33,5.75
2021,6,8,9,748.95,747.18,0.7,0.22,36.62,17.15,35.08,5.48
2021,6,8,10,885.65,775.85,0.64,0.18,23.07,16.72,36.95,5.32
2021,6,8,11,963,817.48,0.62,0.2,9.84,16.48,38.42,5.28
2021,6,8,12,980.92,946.21,0.72,0.25,6.27,16.3,39.4,5.32
2021,6,8,13,923.2,907.63,0.73,0.23,18.99,16.17,40.11,5.39
2021,6,8,14,796.5,742.31,0.66,0.17,32.52,15.99,40.4,5.42
2021,6,8,15,621.58,608.3,0.66,0.16,46.05,15.81,40.42,5.43
2021,6,8,16,409.35,402.77,0.6,0.15,59.46,15.56,39.94,5.46
2021,6,8,17,194.7,199.84,0.51,0.18,72.65,15.5,38.8,5.44
2021,6,8,18,31.58,35.34,0.33,0.17,85.37,15.93,37.09,4.68
2021,6,8,19,0,0,-999,-999,-999,16.54,35.6,5.1
2021,6,8,20,0,0,-999,-999,-999,16.97,34.77,6.15
2021,6,8,21,0,0,-999,-999,-999,17.27,33.94,6.83
2021,6,8,22,0,0,-999,-999,-999,17.33,33.04,7.21
2021,6,8,23,0,0,-999,-999,-999,17.4,32.07,7.57
2021,6,9,0,0,0,-999,-999,-999,17.46,31.01,8.25
2021,6,9,1,0,0,-999,-999,-999,17.58,30.1,7.99
2021,6,9,2,0,0,-999,-999,-999,17.76,29.56,7.26
2021,6,9,3,0,0,-999,-999,-999,17.94,29.17,6.38
2021,6,9,4,0,0,-999,-999,-999,18.01,28.88,5.71
2021,6,9,5,11.15,10.98,0.25,0.13,88.08,18.07,28.76,5.34
2021,6,9,6,139.62,142.59,0.47,0.18,76.61,18.01,29.65,6.24
2021,6,9,7,342.15,346.48,0.59,0.19,63.51,17.76,31.29,6.52
2021,6,9,8,561.2,556.41,0.66,0.16,50.16,17.58,33.19,6.14
2021,6,9,9,749.35,600.84,0.57,0.19,36.66,17.46,35.15,5.69
2021,6,9,10,887.48,770.66,0.63,0.18,23.11,17.27,36.97,5.32
2021,6,9,11,965.95,780.45,0.6,0.2,9.87,17.03,38.55,5.07
2021,6,9,12,1007.55,967.44,0.73,0.25,6.23,16.66,39.72,4.97
2021,6,9,13,940.4,719.44,0.58,0.19,18.94,16.17,40.58,5
2021,6,9,14,819.52,736.83,0.66,0.18,32.46,15.62,40.99,5
2021,6,9,15,649.48,645.24,0.7,0.2,45.98,15.08,40.95,4.88
2021,6,9,16,436.42,443.06,0.66,0.2,59.39,14.65,40.44,4.84
2021,6,9,17,213.23,220.27,0.55,0.2,72.58,14.47,39.25,4.81
2021,6,9,18,34.9,38.69,0.36,0.17,85.3,15.14,37.26,3.81
2021,6,9,19,0,0,-999,-999,-999,15.75,35.52,4.03
2021,6,9,20,0,0,-999,-999,-999,15.99,34.84,5.48
2021,6,9,21,0,0,-999,-999,-999,16.3,33.94,6.58
2021,6,9,22,0,0,-999,-999,-999,16.42,32.82,7.11
2021,6,9,23,0,0,-999,-999,-999,16.6,31.7,7.64
2021,6,10,0,0,0,-999,-999,-999,16.78,30.75,7.79
2021,6,10,1,0,0,-999,-999,-999,17.03,30.05,7.14
2021,6,10,2,0,0,-999,-999,-999,17.33,29.62,6.15
2021,6,10,3,0,0,-999,-999,-999,17.52,29.34,5
2021,6,10,4,0,0,-999,-999,-999,17.64,29.05,3.95
2021,6,10,5,11.48,13.7,0.31,0.14,88.09,17.76,28.87,3.52
2021,6,10,6,142.8,141.27,0.46,0.18,76.62,17.82,30.11,5.18
2021,6,10,7,352.02,336.05,0.57,0.16,63.53,17.82,32.03,6.18
2021,6,10,8,565.35,464.84,0.55,0.16,50.19,17.7,34.01,6.27
2021,6,10,9,751.6,582.88,0.55,0.19,36.69,17.46,35.87,6.14
2021,6,10,10,888.4,602.95,0.5,0.18,23.14,17.03,37.62,5.96
2021,6,10,11,966.58,775.66,0.59,0.2,9.91,16.48,39.11,5.74
2021,6,10,12,1008.15,970.25,0.74,0.25,6.19,15.93,40.33,5.48
2021,6,10,13,944.73,862.91,0.69,0.2,18.88,15.44,41.13,5.24
2021,6,10,14,829.5,824.52,0.74,0.22,32.4,15.01,41.61,5.16
2021,6,10,15,655.4,651.54,0.71,0.2,45.93,14.59,41.55,5.23
2021,6,10,16,443.67,449.44,0.66,0.2,59.33,14.34,41.01,5.36
2021,6,10,17,218.85,219.04,0.55,0.18,72.51,14.28,39.79,5.49
2021,6,10,18,36.4,39.27,0.36,0.17,85.24,14.95,37.8,4.84
2021,6,10,19,0,0,-999,-999,-999,15.75,36,5.2
2021,6,10,20,0,0,-999,-999,-999,15.99,35.26,6.33
2021,6,10,21,0,0,-999,-999,-999,16.17,34.53,7.9
2021,6,10,22,0,0,-999,-999,-999,16.54,33.37,8.28
2021,6,10,23,0,0,-999,-999,-999,17.09,32.11,8.17
2021,6,11,0,0,0,-999,-999,-999,17.58,31.1,7.72
2021,6,11,1,0,0,-999,-999,-999,17.88,30.44,6.94
2021,6,11,2,0,0,-999,-999,-999,18.07,30.12,6.35
2021,6,11,3,0,0,-999,-999,-999,18.25,29.88,5.76
2021,6,11,4,0,0,-999,-999,-999,18.37,29.6,5.03
2021,6,11,5,11.73,14.22,0.32,0.14,88.09,18.49,29.35,4.63
2021,6,11,6,148.73,139.53,0.46,0.18,76.64,18.43,30.06,5.77
2021,6,11,7,363.25,308.52,0.52,0.16,63.55,18.13,31.53,6.46
2021,6,11,8,580.4,420.01,0.5,0.18,50.21,17.88,33.4,6.61
2021,6,11,9,767.15,546.7,0.52,0.19,36.72,17.76,35.37,6.44
2021,6,11,10,904.62,685.56,0.56,0.19,23.18,17.4,37.23,6.13
2021,6,11,11,982.25,807.28,0.62,0.2,9.94,17.03,38.85,5.84
2021,6,11,12,1011.83,972.05,0.74,0.25,6.14,16.6,40.19,5.64
2021,6,11,13,946.27,844.52,0.68,0.19,18.84,16.17,41.18,5.53
2021,6,11,14,825.88,794.4,0.71,0.18,32.34,15.69,41.71,5.42
2021,6,11,15,653,620.09,0.67,0.18,45.87,15.26,41.77,5.34
2021,6,11,16,442.33,428.68,0.63,0.18,59.27,14.95,41.26,5.34
2021,6,11,17,218,224.24,0.56,0.2,72.45,14.95,40.12,5.58
2021,6,11,18,37.38,41.16,0.38,0.18,85.18,15.75,38.02,5.44
2021,6,11,19,0,0,-999,-999,-999,16.91,36.01,6.1
2021,6,11,20,0,0,-999,-999,-999,17.7,34.95,6.76
2021,6,11,21,0,0,-999,-999,-999,18.13,34.31,6.9
2021,6,11,22,0,0,-999,-999,-999,18.25,33.82,6.98
2021,6,11,23,0,0,-999,-999,-999,18.19,33.2,7.34
2021,6,12,0,0,0,-999,-999,-999,18.31,32.43,7.52
2021,6,12,1,0,0,-999,-999,-999,18.55,31.58,7.74
2021,6,12,2,0,0,-999,-999,-999,18.92,30.76,7.23
2021,6,12,3,0,0,-999,-999,-999,19.23,30.17,6.53
2021,6,12,4,0,0,-999,-999,-999,19.35,29.87,5.55
2021,6,12,5,11.27,12.41,0.28,0.14,88.1,19.41,29.73,4.67
2021,6,12,6,142.08,103.9,0.34,0.17,76.66,19.35,30.54,5.19
2021,6,12,7,351.75,256.21,0.44,0.16,63.59,19.17,32.12,5.45
2021,6,12,8,565.48,447.72,0.53,0.16,50.25,18.92,33.98,5.58
2021,6,12,9,750.65,611.99,0.58,0.17,36.76,18.55,35.83,5.69
2021,6,12,10,888.33,632.64,0.52,0.18,23.22,18.01,37.64,5.8
2021,6,12,11,980.83,936.78,0.72,0.28,9.98,17.33,39.18,5.93
2021,6,12,12,992.8,871.56,0.66,0.2,6.1,16.66,40.4,6.04
2021,6,12,13,931.92,778.71,0.62,0.19,18.78,16.05,41.23,6.11
2021,6,12,14,813.98,810.09,0.73,0.22,32.29,15.44,41.73,6.11
2021,6,12,15,633.17,633.44,0.69,0.2,45.81,14.83,41.8,6.12
2021,6,12,16,415.33,420.82,0.62,0.17,59.2,14.53,41.32,6.11
2021,6,12,17,194.4,202.1,0.51,0.13,72.38,14.4,40.33,5.91
2021,6,12,18,32.75,36.55,0.33,0.16,85.12,15.14,38.31,4.35
2021,6,12,19,0,0,-999,-999,-999,16.05,36.55,3.91
2021,6,12,20,0,0,-999,-999,-999,16.54,35.82,4.74
2021,6,12,21,0,0,-999,-999,-999,17.21,35.04,5.6
2021,6,12,22,0,0,-999,-999,-999,17.76,34.19,6.39
2021,6,12,23,0,0,-999,-999,-999,18.37,33.26,7.23
2021,6,13,0,0,0,-999,-999,-999,18.92,32.28,7.71
2021,6,13,1,0,0,-999,-999,-999,19.35,31.41,7.94
2021,6,13,2,0,0,-999,-999,-999,19.53,30.82,7.3
2021,6,13,3,0,0,-999,-999,-999,19.53,30.46,6.74
2021,6,13,4,0,0,-999,-999,-999,19.41,30.2,6.47
2021,6,13,5,10.3,12.52,0.29,0.14,88.11,19.29,30.03,6.12
2021,6,13,6,125.25,120.08,0.4,0.19,76.69,19.1,30.52,6.27
2021,6,13,7,320.65,307.85,0.52,0.11,63.62,18.86,31.76,6.16
2021,6,13,8,530.73,429.84,0.51,0.13,50.28,18.55,33.36,5.84
2021,6,13,9,719.83,543.18,0.52,0.19,36.8,18.19,35.05,5.58
2021,6,13,10,855.33,584.95,0.48,0.17,23.26,17.76,36.8,5.43
2021,6,13,11,934.2,716.38,0.55,0.19,10.02,17.21,38.36,5.53
2021,6,13,12,993.65,812.56,0.62,0.21,6.06,16.78,39.39,5.81
2021,6,13,13,937.27,760.99,0.61,0.2,18.73,16.36,40.14,6.25
2021,6,13,14,817.45,676.03,0.61,0.18,32.23,15.93,40.57,6.19
2021,6,13,15,644.33,605.27,0.66,0.18,45.75,15.5,40.62,5.43
2021,6,13,16,433.58,425.23,0.62,0.17,59.15,15.14,40.16,4.54
2021,6,13,17,211.05,201.23,0.5,0.16,72.32,15.08,39.33,3.97
2021,6,13,18,35.17,38.85,0.34,0.19,85.06,15.87,37.51,3.1
2021,6,13,19,0,0,-999,-999,-999,16.48,35.91,3.69
2021,6,13,20,0,0,-999,-999,-999,16.85,35.1,4.37
2021,6,13,21,0,0,-999,-999,-999,17.33,34.39,4.73
2021,6,13,22,0,0,-999,-999,-999,17.46,33.78,5.78
2021,6,13,23,0,0,-999,-999,-999,17.46,33.08,6.44
2021,6,14,0,0,0,-999,-999,-999,17.52,32.33,6.76
2021,6,14,1,0,0,-999,-999,-999,17.7,31.5,7.47
2021,6,14,2,0,0,-999,-999,-999,17.94,30.67,7.04
2021,6,14,3,0,0,-999,-999,-999,18.25,30.11,6.25
2021,6,14,4,0,0,-999,-999,-999,18.49,29.76,5.56
2021,6,14,5,9.42,12.58,0.29,0.14,88.12,18.62,29.57,5.11
2021,6,14,6,111.4,111.16,0.37,0.18,76.72,18.55,30.26,5.79
2021,6,14,7,290.1,292.3,0.5,0.06,63.65,18.37,31.62,6.02
2021,6,14,8,496.2,482.59,0.57,0.11,50.32,18.13,33.3,5.91
2021,6,14,9,683.33,611.05,0.58,0.13,36.84,17.82,35.15,5.66
2021,6,14,10,826.83,560.05,0.46,0.16,23.3,17.4,36.91,5.34
2021,6,14,11,913.5,872.45,0.67,0.21,10.06,16.97,38.44,5.08
2021,6,14,12,984.58,946.63,0.72,0.26,6.02,16.54,39.59,4.95
2021,6,14,13,917.7,745.79,0.59,0.19,18.68,16.17,40.34,4.93
2021,6,14,14,796.62,763.16,0.68,0.17,32.18,15.87,40.6,4.83
2021,6,14,15,622.02,601.59,0.66,0.16,45.7,15.44,40.67,4.56
2021,6,14,16,411.77,407.2,0.6,0.15,59.09,15.14,40.3,4.32
2021,6,14,17,195.1,200.55,0.5,0.12,72.26,14.89,39.37,4.1
2021,6,14,18,33.48,36.91,0.32,0.18,85.01,15.62,37.66,3.05
2021,6,14,19,0,0,-999,-999,-999,15.99,36.16,3.6
2021,6,14,20,0,0,-999,-999,-999,16.17,35.63,5.14
2021,6,14,21,0,0,-999,-999,-999,16.6,34.82,5.89
2021,6,14,22,0,0,-999,-999,-999,16.85,34.01,7.15
2021,6,14,23,0,0,-999,-999,-999,17.03,33.03,8.06
2021,6,15,0,0,0,-999,-999,-999,17.27,31.85,8.89
2021,6,15,1,0,0,-999,-999,-999,17.58,30.63,8.97
2021,6,15,2,0,0,-999,-999,-999,18.01,29.84,8.09
2021,6,15,3,0,0,-999,-999,-999,18.31,29.44,7.1
2021,6,15,4,0,0,-999,-999,-999,18.43,29.19,6.39
2021,6,15,5,9.3,12.38,0.29,0.14,88.14,18.43,29.12,6.03
2021,6,15,6,110,108.39,0.36,0.18,76.75,18.37,29.83,6.3
2021,6,15,7,286.33,280.24,0.48,0.06,63.68,18.19,31.31,6.39
2021,6,15,8,483.9,485.01,0.58,0.12,50.36,17.94,33.24,6.51
2021,6,15,9,674.4,654.71,0.62,0.12,36.88,17.7,35.25,6.63
2021,6,15,10,814.52,747.55,0.62,0.15,23.34,17.21,37.15,6.64
2021,6,15,11,895.42,727.66,0.56,0.16,10.1,16.66,38.83,6.66
2021,6,15,12,985.6,951.04,0.73,0.25,5.98,16.24,40.2,6.7
2021,6,15,13,920.98,905.46,0.73,0.22,18.63,15.81,41.21,6.69
2021,6,15,14,787.65,746.45,0.67,0.17,32.12,15.44,41.71,6.52
2021,6,15,15,611.98,611.99,0.66,0.18,45.64,15.08,41.73,6.35
2021,6,15,16,397.38,397.77,0.59,0.12,59.03,14.71,41.2,6.28
2021,6,15,17,183.58,174.19,0.43,0.08,72.2,14.59,39.95,6.21
2021,6,15,18,32.02,35.19,0.3,0.17,84.95,15.01,38.23,5.64
2021,6,15,19,0,0,-999,-999,-999,15.69,36.48,5.73
2021,6,15,20,0,0,-999,-999,-999,16.11,35.33,6.49
2021,6,15,21,0,0,-999,-999,-999,16.36,34.3,7.49
2021,6,15,22,0,0,-999,-999,-999,16.48,33.25,8.37
2021,6,15,23,0,0,-999,-999,-999,16.66,32.15,8.39
2021,6,16,0,0,0,-999,-999,-999,16.97,31.12,8.47
2021,6,16,1,0,0,-999,-999,-999,17.33,30.27,8.27
2021,6,16,2,0,0,-999,-999,-999,17.52,29.76,7.76
2021,6,16,3,0,0,-999,-999,-999,17.7,29.58,7.01
2021,6,16,4,0,0,-999,-999,-999,17.76,29.47,6.12
2021,6,16,5,8.67,11.99,0.28,0.14,88.16,17.88,29.44,5.22
2021,6,16,6,105.58,106.27,0.35,0.18,76.78,17.88,30.13,5.64
2021,6,16,7,278.02,229.24,0.39,0.05,63.72,17.76,31.4,5.91
2021,6,16,8,481.67,387.06,0.46,0.1,50.4,17.7,32.95,6.23
2021,6,16,9,668.38,560.14,0.53,0.13,36.92,17.64,34.48,6.59
2021,6,16,10,817.05,700.85,0.58,0.19,23.39,17.82,35.79,6.79
2021,6,16,11,894.67,675.94,0.52,0.17,10.15,17.88,36.89,6.83
2021,6,16,12,941.1,786.85,0.6,0.18,5.95,17.82,37.69,6.63
2021,6,16,13,872.12,593.75,0.48,0.16,18.58,17.52,38.3,6.4
2021,6,16,14,744.95,546.53,0.49,0.19,32.08,16.97,38.65,6.05
2021,6,16,15,556.75,389.55,0.42,0.12,45.59,16.66,38.58,5.75
2021,6,16,16,347.77,249.11,0.37,0.08,58.97,16.66,37.97,5.66
2021,6,16,17,158.35,96.45,0.24,0.17,72.14,17.33,36.71,5.43
2021,6,16,18,27.77,24.8,0.21,0.16,84.9,18.86,34.52,4.78
2021,6,16,19,0,0,-999,-999,-999,19.47,32.83,5.6
2021,6,16,20,0,0,-999,-999,-999,19.96,31.6,6.29
2021,6,16,21,0,0,-999,-999,-999,20.45,30.59,6.01
2021,6,16,22,0,0,-999,-999,-999,20.87,29.94,5.53
2021,6,16,23,0,0,-999,-999,-999,20.94,29.48,5.67
2021,6,17,0,0,0,-999,-999,-999,20.69,28.98,6.05
2021,6,17,1,0,0,-999,-999,-999,20.81,28.36,5.43
2021,6,17,2,0,0,-999,-999,-999,20.81,27.92,4.61
2021,6,17,3,0,0,-999,-999,-999,20.81,27.61,3.78
2021,6,17,4,0,0,-999,-999,-999,20.87,27.3,3.18
2021,6,17,5,8.25,11.64,0.27,0.13,88.17,20.81,27.17,3.17
2021,6,17,6,98.95,81.09,0.27,0.18,76.81,20.69,27.93,4.23
2021,6,17,7,267.02,216.9,0.38,0.04,63.76,20.08,29.55,5.28
2021,6,17,8,466.95,388.32,0.46,0.09,50.44,19.59,31.12,5.08
2021,6,17,9,650.55,612.31,0.58,0.12,36.96,19.23,32.53,4.5
2021,6,17,10,789.52,591.84,0.49,0.14,23.44,18.74,33.76,3.9
2021,6,17,11,868.1,750.51,0.58,0.16,10.19,18.31,34.55,3.61
2021,6,17,12,941.73,801.31,0.61,0.18,5.91,18.01,35.23,3.57
2021,6,17,13,882.73,781.02,0.62,0.17,18.53,17.76,35.65,3.4
2021,6,17,14,759.27,608.64,0.55,0.16,32.02,17.46,35.83,3.06
2021,6,17,15,583.67,391.73,0.42,0.13,45.53,17.33,35.63,2.91
2021,6,17,16,381.48,233.36,0.34,0.18,58.91,17.4,35.06,3.21
2021,6,17,17,176.67,108.05,0.27,0.17,72.09,17.82,33.93,3.73
2021,6,17,18,30.98,24.45,0.2,0.16,84.85,19.04,32.08,3.84
2021,6,17,19,0,0,-999,-999,-999,19.78,30.33,4.21
2021,6,17,20,0,0,-999,-999,-999,20.14,29.05,4.79
2021,6,17,21,0,0,-999,-999,-999,20.94,28,4.84
2021,6,17,22,0,0,-999,-999,-999,21.42,27.65,4.71
2021,6,17,23,0,0,-999,-999,-999,21.55,27.51,4.55
2021,6,18,0,0,0,-999,-999,-999,21.42,27.33,4.62
2021,6,18,1,0,0,-999,-999,-999,21.24,27.15,5.09
2021,6,18,2,0,0,-999,-999,-999,21.06,27,5.12
2021,6,18,3,0,0,-999,-999,-999,20.87,26.89,4.8
2021,6,18,4,0,0,-999,-999,-999,20.69,26.81,4.7
2021,6,18,5,8.4,12.54,0.3,0.14,88.2,20.63,26.74,4.39
2021,6,18,6,101.73,83.22,0.28,0.17,76.85,20.57,26.92,4.49
2021,6,18,7,276.33,208.92,0.36,0.18,63.8,20.51,27.49,4.84
2021,6,18,8,474.15,353.19,0.42,0.19,50.48,20.2,28.49,5.23
2021,6,18,9,644.15,506.64,0.48,0.12,37.01,19.84,29.76,5.28
2021,6,18,10,777.55,661.39,0.55,0.15,23.48,19.53,31.12,5.17
2021,6,18,11,856.77,617.76,0.48,0.2,10.23,19.29,32.21,4.97
2021,6,18,12,957.77,757.56,0.58,0.2,5.87,19.1,32.87,4.67
2021,6,18,13,899,656.77,0.52,0.19,18.48,18.98,33.25,4.36
2021,6,18,14,774.1,505.89,0.45,0.16,31.97,18.98,32.96,3.95
2021,6,18,15,599.1,250.88,0.27,0.19,45.48,19.04,32.35,4.02
2021,6,18,16,389.38,90.19,0.13,0.17,58.87,19.29,31.3,4.65
2021,6,18,17,183.33,39.85,0.1,0.16,72.03,19.65,29.83,5.19
2021,6,18,18,32.12,18.2,0.15,0.16,84.8,20.08,28.54,5.37
2021,6,18,19,0,0,-999,-999,-999,20.39,27.7,5.11
